date,month_year,station_name,station_id,latitude,longitude,elevation_ft,huc6,swe_in,median_swe_1991_2020_in,snow_depth_in,median_snow_depth_1991_2020_in
2015-10-01,Oct 2015,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2015-11-01,Nov 2015,Albro Lake,916,45.59723,-111.95902,8500,100200,0.7,1.7,2.0,
2015-12-01,Dec 2015,Albro Lake,916,45.59723,-111.95902,8500,100200,3.8,4.6,16.0,
2016-01-01,Jan 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,8.5,7.9,34.0,
2016-02-01,Feb 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,10.4,10.4,40.0,
2016-03-01,Mar 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,12.2,13.4,42.0,
2016-04-01,Apr 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,17.9,17.3,65.0,
2016-05-01,May 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,17.1,18.6,46.0,
2016-06-01,Jun 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,9.5,11.2,21.0,
2016-07-01,Jul 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2016-08-01,Aug 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2016-09-01,Sep 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2016-10-01,Oct 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2016-11-01,Nov 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,1.7,0.0,
2016-12-01,Dec 2016,Albro Lake,916,45.59723,-111.95902,8500,100200,1.3,4.6,7.0,
2017-01-01,Jan 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,5.4,7.9,26.0,
2017-02-01,Feb 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,8.0,10.4,41.0,
2017-03-01,Mar 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,14.3,13.4,60.0,
2017-04-01,Apr 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,20.3,17.3,60.0,
2017-05-01,May 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,25.9,18.6,65.0,
2017-06-01,Jun 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,12.5,11.2,28.0,
2017-07-01,Jul 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2017-08-01,Aug 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2017-09-01,Sep 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2017-10-01,Oct 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,4.0,0.0,12.0,
2017-11-01,Nov 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,5.5,1.7,18.0,
2017-12-01,Dec 2017,Albro Lake,916,45.59723,-111.95902,8500,100200,10.0,4.6,34.0,
2018-01-01,Jan 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,12.8,7.9,42.0,
2018-02-01,Feb 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,15.1,10.4,48.0,
2018-03-01,Mar 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,19.1,13.4,68.0,
2018-04-01,Apr 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,22.8,17.3,69.0,
2018-05-01,May 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,24.9,18.6,64.0,
2018-06-01,Jun 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,11.3,11.2,28.0,
2018-07-01,Jul 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2018-08-01,Aug 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2018-09-01,Sep 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2018-10-01,Oct 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,1.0,
2018-11-01,Nov 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,2.9,1.7,11.0,
2018-12-01,Dec 2018,Albro Lake,916,45.59723,-111.95902,8500,100200,6.1,4.6,22.0,
2019-01-01,Jan 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,7.7,7.9,33.0,
2019-02-01,Feb 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,10.2,10.4,37.0,
2019-03-01,Mar 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,16.3,13.4,66.0,
2019-04-01,Apr 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,18.9,17.3,63.0,
2019-05-01,May 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,24.0,18.6,65.0,
2019-06-01,Jun 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,18.6,11.2,43.0,
2019-07-01,Jul 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2019-08-01,Aug 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2019-09-01,Sep 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2019-10-01,Oct 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,0.5,0.0,1.0,
2019-11-01,Nov 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,3.9,1.7,18.0,
2019-12-01,Dec 2019,Albro Lake,916,45.59723,-111.95902,8500,100200,5.8,4.6,29.0,
2020-01-01,Jan 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,7.7,7.9,32.0,
2020-02-01,Feb 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,10.5,10.4,39.0,
2020-03-01,Mar 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,14.4,13.4,50.0,
2020-04-01,Apr 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,18.1,17.3,68.0,
2020-05-01,May 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,18.4,18.6,44.0,
2020-06-01,Jun 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,0.7,11.2,2.0,
2020-07-01,Jul 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2020-08-01,Aug 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2020-09-01,Sep 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2020-10-01,Oct 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2020-11-01,Nov 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,2.4,1.7,8.0,
2020-12-01,Dec 2020,Albro Lake,916,45.59723,-111.95902,8500,100200,4.9,4.6,20.0,
2021-01-01,Jan 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,5.9,7.9,25.0,
2021-02-01,Feb 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,7.7,10.4,35.0,
2021-03-01,Mar 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,11.7,13.4,48.0,
2021-04-01,Apr 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,14.4,17.3,53.0,
2021-05-01,May 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,15.3,18.6,40.0,
2021-06-01,Jun 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,3.9,11.2,11.0,
2021-07-01,Jul 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2021-08-01,Aug 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2021-09-01,Sep 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2021-10-01,Oct 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2021-11-01,Nov 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,4.3,1.7,15.0,
2021-12-01,Dec 2021,Albro Lake,916,45.59723,-111.95902,8500,100200,5.3,4.6,19.0,
2022-01-01,Jan 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,9.3,7.9,36.0,
2022-02-01,Feb 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,11.4,10.4,41.0,
2022-03-01,Mar 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,13.0,13.4,46.0,
2022-04-01,Apr 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,15.2,17.3,48.0,
2022-05-01,May 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,21.8,18.6,61.0,
2022-06-01,Jun 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,23.7,11.2,63.0,
2022-07-01,Jul 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2022-08-01,Aug 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2022-09-01,Sep 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2022-10-01,Oct 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2022-11-01,Nov 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,1.4,1.7,6.0,
2022-12-01,Dec 2022,Albro Lake,916,45.59723,-111.95902,8500,100200,5.3,4.6,24.0,
2023-01-01,Jan 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,8.9,7.9,35.0,
2023-02-01,Feb 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,10.9,10.4,44.0,
2023-03-01,Mar 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,13.3,13.4,52.0,
2023-04-01,Apr 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,20.5,17.3,88.0,
2023-05-01,May 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,23.1,18.6,61.0,
2023-06-01,Jun 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,4.4,11.2,10.0,
2023-07-01,Jul 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2023-08-01,Aug 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2023-09-01,Sep 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2023-10-01,Oct 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2023-11-01,Nov 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,1.4,1.7,7.0,
2023-12-01,Dec 2023,Albro Lake,916,45.59723,-111.95902,8500,100200,2.7,4.6,11.0,
2024-01-01,Jan 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,3.8,7.9,17.0,
2024-02-01,Feb 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,5.7,10.4,24.0,
2024-03-01,Mar 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,9.4,13.4,40.0,
2024-04-01,Apr 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,13.2,17.3,52.0,
2024-05-01,May 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,14.1,18.6,38.0,
2024-06-01,Jun 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,5.0,11.2,11.0,
2024-07-01,Jul 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2024-08-01,Aug 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2024-09-01,Sep 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2024-10-01,Oct 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2024-11-01,Nov 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,0.4,1.7,2.0,
2024-12-01,Dec 2024,Albro Lake,916,45.59723,-111.95902,8500,100200,3.2,4.6,14.0,
2025-01-01,Jan 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,4.9,7.9,22.0,
2025-02-01,Feb 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,7.1,10.4,29.0,
2025-03-01,Mar 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,11.5,13.4,44.0,
2025-04-01,Apr 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,17.5,17.3,65.0,
2025-05-01,May 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,22.3,18.6,54.0,
2025-06-01,Jun 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,8.7,11.2,21.0,
2025-07-01,Jul 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2025-08-01,Aug 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2025-09-01,Sep 2025,Albro Lake,916,45.59723,-111.95902,8500,100200,0.0,0.0,0.0,
2015-10-01,Oct 2015,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2015-11-01,Nov 2015,Badger Pass,307,48.13091,-113.02311,6870,100302,0.8,1.9,2.0,
2015-12-01,Dec 2015,Badger Pass,307,48.13091,-113.02311,6870,100302,4.3,6.2,15.0,
2016-01-01,Jan 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,10.4,13.0,39.0,
2016-02-01,Feb 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,14.2,20.5,51.0,
2016-03-01,Mar 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,20.3,25.7,60.0,
2016-04-01,Apr 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,25.6,30.7,65.0,
2016-05-01,May 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,18.8,32.6,41.0,
2016-06-01,Jun 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,7.2,18.6,12.0,
2016-07-01,Jul 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2016-08-01,Aug 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2016-09-01,Sep 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2016-10-01,Oct 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2016-11-01,Nov 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,2.3,1.9,11.0,
2016-12-01,Dec 2016,Badger Pass,307,48.13091,-113.02311,6870,100302,3.7,6.2,14.0,
2017-01-01,Jan 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,12.4,13.0,53.0,
2017-02-01,Feb 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,15.2,20.5,47.0,
2017-03-01,Mar 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,25.6,25.7,82.0,
2017-04-01,Apr 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,36.1,30.7,81.0,
2017-05-01,May 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,39.7,32.6,83.0,
2017-06-01,Jun 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,24.4,18.6,45.0,
2017-07-01,Jul 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2017-08-01,Aug 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2017-09-01,Sep 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2017-10-01,Oct 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,,0.0,,
2017-11-01,Nov 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,,1.9,,
2017-12-01,Dec 2017,Badger Pass,307,48.13091,-113.02311,6870,100302,,6.2,,
2018-01-01,Jan 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,13.0,,
2018-02-01,Feb 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,20.5,,
2018-03-01,Mar 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,25.7,107.0,
2018-04-01,Apr 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,30.7,103.0,
2018-05-01,May 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,32.6,87.0,
2018-06-01,Jun 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,18.6,19.0,
2018-07-01,Jul 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,0.0,0.0,
2018-08-01,Aug 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,0.0,0.0,
2018-09-01,Sep 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,,0.0,0.0,
2018-10-01,Oct 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2018-11-01,Nov 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,0.5,1.9,2.0,
2018-12-01,Dec 2018,Badger Pass,307,48.13091,-113.02311,6870,100302,3.5,6.2,15.0,
2019-01-01,Jan 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,9.8,13.0,40.0,
2019-02-01,Feb 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,15.4,20.5,55.0,
2019-03-01,Mar 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,19.7,25.7,67.0,
2019-04-01,Apr 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,20.6,30.7,52.0,
2019-05-01,May 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,24.9,32.6,56.0,
2019-06-01,Jun 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,10.2,18.6,21.0,
2019-07-01,Jul 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2019-08-01,Aug 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2019-09-01,Sep 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2019-10-01,Oct 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,3.7,0.0,28.0,
2019-11-01,Nov 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,8.2,1.9,24.0,
2019-12-01,Dec 2019,Badger Pass,307,48.13091,-113.02311,6870,100302,10.8,6.2,33.0,
2020-01-01,Jan 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,15.6,13.0,43.0,
2020-02-01,Feb 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,23.5,20.5,61.0,
2020-03-01,Mar 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,31.4,25.7,79.0,
2020-04-01,Apr 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,36.8,30.7,86.0,
2020-05-01,May 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,38.4,32.6,70.0,
2020-06-01,Jun 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,16.8,18.6,31.0,
2020-07-01,Jul 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2020-08-01,Aug 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2020-09-01,Sep 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2020-10-01,Oct 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2020-11-01,Nov 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,7.4,1.9,23.0,
2020-12-01,Dec 2020,Badger Pass,307,48.13091,-113.02311,6870,100302,13.0,6.2,39.0,
2021-01-01,Jan 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,17.6,13.0,49.0,
2021-02-01,Feb 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,20.8,20.5,52.0,
2021-03-01,Mar 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,29.4,25.7,81.0,
2021-04-01,Apr 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,31.4,30.7,74.0,
2021-05-01,May 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,32.3,32.6,66.0,
2021-06-01,Jun 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,20.4,18.6,35.0,
2021-07-01,Jul 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2021-08-01,Aug 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2021-09-01,Sep 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2021-10-01,Oct 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2021-11-01,Nov 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,0.2,1.9,1.0,
2021-12-01,Dec 2021,Badger Pass,307,48.13091,-113.02311,6870,100302,2.4,6.2,6.0,
2022-01-01,Jan 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,11.8,13.0,40.0,
2022-02-01,Feb 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,17.9,20.5,55.0,
2022-03-01,Mar 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,24.1,25.7,78.0,
2022-04-01,Apr 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,31.3,30.7,71.0,
2022-05-01,May 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,36.6,32.6,72.0,
2022-06-01,Jun 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,24.7,18.6,45.0,
2022-07-01,Jul 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2022-08-01,Aug 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2022-09-01,Sep 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2022-10-01,Oct 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2022-11-01,Nov 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,2.9,1.9,11.0,
2022-12-01,Dec 2022,Badger Pass,307,48.13091,-113.02311,6870,100302,7.0,6.2,30.0,
2023-01-01,Jan 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,14.3,13.0,43.0,
2023-02-01,Feb 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,17.6,20.5,50.0,
2023-03-01,Mar 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,25.7,25.7,70.0,
2023-04-01,Apr 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,29.5,30.7,68.0,
2023-05-01,May 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,31.4,32.6,60.0,
2023-06-01,Jun 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,18.6,0.0,
2023-07-01,Jul 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2023-08-01,Aug 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2023-09-01,Sep 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2023-10-01,Oct 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,0.3,0.0,1.0,
2023-11-01,Nov 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,0.6,1.9,4.0,
2023-12-01,Dec 2023,Badger Pass,307,48.13091,-113.02311,6870,100302,3.9,6.2,15.0,
2024-01-01,Jan 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,5.6,13.0,20.0,
2024-02-01,Feb 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,8.9,20.5,27.0,
2024-03-01,Mar 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,15.2,25.7,53.0,
2024-04-01,Apr 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,17.9,30.7,45.0,
2024-05-01,May 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,14.7,32.6,33.0,
2024-06-01,Jun 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,3.6,18.6,8.0,
2024-07-01,Jul 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2024-08-01,Aug 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2024-09-01,Sep 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2024-10-01,Oct 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2024-11-01,Nov 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,0.5,1.9,4.0,
2024-12-01,Dec 2024,Badger Pass,307,48.13091,-113.02311,6870,100302,5.8,6.2,24.0,
2025-01-01,Jan 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,10.6,13.0,41.0,
2025-02-01,Feb 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,12.8,20.5,39.0,
2025-03-01,Mar 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,18.3,25.7,56.0,
2025-04-01,Apr 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,24.0,30.7,59.0,
2025-05-01,May 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,23.9,32.6,51.0,
2025-06-01,Jun 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,18.6,0.0,
2025-07-01,Jul 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2025-08-01,Aug 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2025-09-01,Sep 2025,Badger Pass,307,48.13091,-113.02311,6870,100302,0.0,0.0,0.0,
2015-10-01,Oct 2015,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
2015-11-01,Nov 2015,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.4,0.0,
2015-12-01,Dec 2015,Banfield Mountain,311,48.5712,-115.44573,5580,170101,2.5,2.9,10.0,
2016-01-01,Jan 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,6.4,7.2,29.0,
2016-02-01,Feb 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,10.0,11.6,43.0,
2016-03-01,Mar 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,11.7,14.2,38.0,
2016-04-01,Apr 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,14.5,16.7,43.0,
2016-05-01,May 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,2.7,14.0,5.0,
2016-06-01,Jun 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
2016-07-01,Jul 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
2016-08-01,Aug 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
2016-09-01,Sep 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
2016-10-01,Oct 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
2016-11-01,Nov 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.4,0.0,
2016-12-01,Dec 2016,Banfield Mountain,311,48.5712,-115.44573,5580,170101,1.0,2.9,6.0,
2017-01-01,Jan 2017,Banfield Mountain,311,48.5712,-115.44573,5580,170101,5.3,7.2,29.0,
2017-02-01,Feb 2017,Banfield Mountain,311,48.5712,-115.44573,5580,170101,6.9,11.6,27.0,
2017-03-01,Mar 2017,Banfield Mountain,311,48.5712,-115.44573,5580,170101,12.3,14.2,56.0,
2017-04-01,Apr 2017,Banfield Mountain,311,48.5712,-115.44573,5580,170101,16.7,16.7,53.0,
2017-05-01,May 2017,Banfield Mountain,311,48.5712,-115.44573,5580,170101,16.1,14.0,43.0,
2017-06-01,Jun 2017,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
2017-07-01,Jul 2017,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
2017-08-01,Aug 2017,Banfield Mountain,311,48.5712,-115.44573,5580,170101,0.0,0.0,0.0,
